,PitchNo,Date,Time,PAofInning,PitchofPA,player_name,PitcherId,PitcherThrows,PitcherTeam,Batter,BatterId,BatterSide,BatterTeam,PitcherSet,Inning,Top/Bottom,Outs,Balls,Strikes,TaggedPitchType,AutoPitchType,PitchCall,KorBB,TaggedHitType,PlayResult,OutsOnPlay,RunsScored,Notes,RelSpeed,VertRelAngle,HorzRelAngle,SpinRate,SpinAxis,Tilt,release_pos_z,release_pos_x,release_extension,VertBreak,InducedVertBreak,HorzBreak,PlateLocHeight,PlateLocSide,ZoneSpeed,VertApprAngle,HorzApprAngle,ZoneTime,ExitSpeed,Angle,Direction,HitSpinRate,PositionAt110X,PositionAt110Y,PositionAt110Z,Distance,LastTrackedDistance,Bearing,HangTime,pfxx,pfxz,x0,y0,z0,vx0,vy0,vz0,ax0,ay0,az0,HomeTeam,AwayTeam,Stadium,Level,League,GameID,PitchUID,EffectiveVelo,MaxHeight,MeasuredDuration,SpeedDrop,PitchLastMeasuredX,PitchLastMeasuredY,PitchLastMeasuredZ,ContactPositionX,ContactPositionY,ContactPositionZ,GameUID,UTCDate,UTCTime,LocalDateTime,UTCDateTime,AutoHitType,System,HomeTeamForeignID,AwayTeamForeignID,GameForeignID,Catcher,CatcherId,CatcherThrows,CatcherTeam,PlayID,PitchTrajectoryXc0,PitchTrajectoryXc1,PitchTrajectoryXc2,PitchTrajectoryYc0,PitchTrajectoryYc1,PitchTrajectoryYc2,PitchTrajectoryZc0,PitchTrajectoryZc1,PitchTrajectoryZc2,HitSpinAxis,HitTrajectoryXc0,HitTrajectoryXc1,HitTrajectoryXc2,HitTrajectoryXc3,HitTrajectoryXc4,HitTrajectoryXc5,HitTrajectoryXc6,HitTrajectoryXc7,HitTrajectoryXc8,HitTrajectoryYc0,HitTrajectoryYc1,HitTrajectoryYc2,HitTrajectoryYc3,HitTrajectoryYc4,HitTrajectoryYc5,HitTrajectoryYc6,HitTrajectoryYc7,HitTrajectoryYc8,HitTrajectoryZc0,HitTrajectoryZc1,HitTrajectoryZc2,HitTrajectoryZc3,HitTrajectoryZc4,HitTrajectoryZc5,HitTrajectoryZc6,HitTrajectoryZc7,HitTrajectoryZc8,ThrowSpeed,PopTime,ExchangeTime,TimeToBase,CatchPositionX,CatchPositionY,CatchPositionZ,ThrowPositionX,ThrowPositionY,ThrowPositionZ,BasePositionX,BasePositionY,BasePositionZ,ThrowTrajectoryXc0,ThrowTrajectoryXc1,ThrowTrajectoryXc2,ThrowTrajectoryYc0,ThrowTrajectoryYc1,ThrowTrajectoryYc2,ThrowTrajectoryZc0,ThrowTrajectoryZc1,ThrowTrajectoryZc2,PitchReleaseConfidence,PitchLocationConfidence,PitchMovementConfidence,HitLaunchConfidence,HitLandingConfidence,CatcherThrowCatchConfidence,CatcherThrowReleaseConfidence,CatcherThrowLocationConfidence,pitch_type_code,pitch_type,height_in_inches,interaction,arm_angle,xiVB,iVB_oe,most_common_fb,avg_RelSpeed,avg_release_pos_x,avg_release_pos_z,avg_HorzBreak,avg_InducedVertBreak,platoon_state,count,xrv
313,51,2024-09-10,16:55:42.75,2,3,Matthew Tarr,1000185341,R,PUR_BOI,"Russell, Houston",822039,Right,PUR_BOI,Undefined,2,Bottom,0,1,1,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,81.65579,-0.286202,-2.075491,2610.032632,109.137042,9:45,5.69112,2.97585,4.72935,-40.4414,3.19524,-5.42386,2.04928,0.55382,75.28366,-7.566865,-3.028142,0.475441,,,,,,,,,,,,2.1098,2.04839,-2.76139,50.0,5.62637,4.53016,-118.42153,-2.13854,3.0089,21.70211,-29.25273,PUR_BOI,PUR_BOI,PurdueUniversity,TeamExclusive,Team,20240910-PurdueUniversity-Private-1,0b821ef0-6fb7-11ef-84f7-93e03023d07b,79.27883,,,6.37212,,,,,,,2d1aeaa3-9f60-48e5-bad3-f58740d5ab44,2024-09-10,20:55:42.75,2024-09-10T16:55:42.7514420-04:00,2024-09-10T20:55:42.7514420Z,,v3,471415,471415,,"Briggs, Will",806268,Right,PUR_BOI,de270c7c-47a0-424b-b732-8ea73814a43f,55.77004,-119.47427,10.85106,5.69569,-0.71952,-14.62637,-2.97761,4.3842,1.50445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,5,Slider,74.0,1991.732079528,19.529791900911466,-2.7902582,5.985498169174194,Fastball,89.59732236363635,2.821622,5.662061272727272,10.643176727272728,15.952581636363636,3,4,0.018153901369311026
314,52,2024-09-10,16:56:05.11,2,4,Matthew Tarr,1000185341,R,PUR_BOI,"Russell, Houston",822039,Right,PUR_BOI,Undefined,2,Bottom,0,1,2,Fastball,Four-Seam,FoulBallNotFieldable,Undefined,Undefined,Undefined,0,0,,89.94812,-0.732183,-4.470081,2220.358584,223.147748,1:30,5.56928,2.81857,5.53699,-20.28029,14.63965,12.73784,3.19277,-0.30656,82.58286,-4.514379,-2.209133,0.425312,71.13373,18.800702,172.682885,2798.941742,,,,,60.49424,,,-7.51524,7.89174,-2.43842,50.0,5.49214,9.60909,-130.30594,-2.35384,-13.02888,25.24909,-18.49247,PUR_BOI,PUR_BOI,PurdueUniversity,TeamExclusive,Team,20240910-PurdueUniversity-Private-1,18cb4e10-6fb7-11ef-84f7-93e03023d07b,88.62293,17.62744,,7.36526,,,,,,,2d1aeaa3-9f60-48e5-bad3-f58740d5ab44,2024-09-10,20:56:05.11,2024-09-10T16:56:05.1187764-04:00,2024-09-10T20:56:05.1187764Z,,v3,471415,471415,,"Briggs, Will",806268,Right,PUR_BOI,8e246daa-9cb1-4b28-a2c7-4f3adeac68b3,54.96139,-131.26378,12.62455,5.56813,-1.65232,-9.24624,-2.81232,10.10335,-6.51444,319.112011,-4.80797,-97.95856,6.72895,-0.31577,0.05766,0.0075,0.0019,-0.0035,0.00148,5.85533,33.62296,-24.45913,2.53358,-0.51789,0.10673,-0.01777,0.00305,-0.00018,1.2723,12.57852,-6.11168,1.02853,-0.21628,0.03855,-0.00726,0.00151,-0.00015,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,Low,,,,3,Fastball,74.0,2281.9415273728,27.287066456041046,17.196474,-2.556824075317383,Fastball,89.59732236363635,2.821622,5.662061272727272,10.643176727272728,15.952581636363636,3,5,-0.006451429961972408
315,53,2024-09-10,16:56:30.30,2,5,Matthew Tarr,1000185341,R,PUR_BOI,"Russell, Houston",822039,Right,PUR_BOI,Undefined,2,Bottom,0,1,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,82.88824,1.674591,-2.733789,2488.918361,119.651879,10:00,5.64432,2.83861,4.69047,-38.07108,3.56437,-4.53347,4.06395,-0.13677,77.57372,-5.154336,-3.527436,0.464412,,,,,,,,,,,,1.66772,1.71028,-2.55656,50.0,5.77996,5.94794,-120.38697,2.03641,2.51047,17.73134,-29.59956,PUR_BOI,PUR_BOI,PurdueUniversity,TeamExclusive,Team,20240910-PurdueUniversity-Private-1,27ccb480-6fb7-11ef-84f7-93e03023d07b,81.16171,,,5.31452,,,,,,,2d1aeaa3-9f60-48e5-bad3-f58740d5ab44,2024-09-10,20:56:30.30,2024-09-10T16:56:30.3084596-04:00,2024-09-10T20:56:30.3084596Z,,v3,471415,471415,,"Briggs, Will",806268,Right,PUR_BOI,f59c38a4-67c4-4386-b405-32dceb246126,55.81154,-121.23991,8.86567,5.64775,3.46025,-14.79978,-2.83977,5.82718,1.25524,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,5,Slider,74.0,1959.1140086496,19.223691950454636,-0.8229316,4.387301587696076,Fastball,89.59732236363635,2.821622,5.662061272727272,10.643176727272728,15.952581636363636,3,5,0.024658449580463166
316,55,2024-09-10,16:57:25.37,2,7,Matthew Tarr,1000185341,R,PUR_BOI,"Russell, Houston",822039,Right,PUR_BOI,Undefined,2,Bottom,0,3,2,Sinker,Sinker,BallCalled,Walk,Undefined,Undefined,0,0,,88.62186,-2.674467,-3.585152,2119.072195,239.872343,2:00,5.49401,2.78158,5.41864,-25.66084,10.83985,16.57178,0.84356,0.79978,80.89539,-7.409161,-0.640561,0.434832,,,,,,,,,,,,-9.38607,6.58512,-2.47479,50.0,5.23819,7.3037,-128.27189,-6.91681,-15.58475,27.38362,-21.24,PUR_BOI,PUR_BOI,PurdueUniversity,TeamExclusive,Team,20240910-PurdueUniversity-Private-1,489aaf50-6fb7-11ef-84f7-93e03023d07b,86.68266,,,7.72646,,,,,,,2d1aeaa3-9f60-48e5-bad3-f58740d5ab44,2024-09-10,20:57:25.37,2024-09-10T16:57:25.3709364-04:00,2024-09-10T20:57:25.3709364Z,,v3,471415,471415,,"Briggs, Will",806268,Right,PUR_BOI,1035f58a-b30d-47d4-b11c-a1a8853b59c3,55.08089,-129.35202,13.69181,5.49449,-6.07902,-10.62,-2.775,7.91843,-7.79238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,3,Fastball,74.0,2202.9846136336,23.799298495021823,10.860819,-0.020968862915038855,Fastball,89.59732236363635,2.821622,5.662061272727272,10.643176727272728,15.952581636363636,3,11,0.16573901763567256
317,56,2024-09-10,16:58:31.06,3,1,Matthew Tarr,1000185341,R,PUR_BOI,"Moore, Avery",10301790,Right,PUR_BOI,Undefined,2,Bottom,0,0,0,Slider,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,82.7025,-0.3974,-2.69904,2588.450468,123.920803,10:15,5.69378,3.00338,4.79796,-37.95939,3.64248,-3.955,2.1535,0.11434,77.7548,-7.193724,-3.393818,0.464224,,,,,,,,,,,,1.40976,2.16402,-2.73059,50.0,5.6207,5.83545,-120.19917,-2.29104,2.11577,17.65209,-28.92633,PUR_BOI,PUR_BOI,PurdueUniversity,TeamExclusive,Team,20240910-PurdueUniversity-Private-1,6fca1e30-6fb7-11ef-84f7-93e03023d07b,81.19446,,,4.9477,,,,,,,2d1aeaa3-9f60-48e5-bad3-f58740d5ab44,2024-09-10,20:58:31.06,2024-09-10T16:58:31.0621748-04:00,2024-09-10T20:58:31.0621748Z,,v3,471415,471415,,"Briggs, Will",806268,Right,PUR_BOI,cffdf477-eb47-452a-80da-bfc97a2a46d8,55.70473,-121.03405,8.82605,5.6967,-0.92293,-14.46317,-3.00422,5.73538,1.05788,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,5,Slider,74.0,2021.5711229712,20.271019344305238,0.72555405,2.9169259509849548,Fastball,89.59732236363635,2.821622,5.662061272727272,10.643176727272728,15.952581636363636,3,0,0.025060299161448765
318,57,2024-09-10,16:58:51.11,3,2,Matthew Tarr,1000185341,R,PUR_BOI,"Moore, Avery",10301790,Right,PUR_BOI,Undefined,2,Bottom,0,0,1,Slider,Slider,InPlay,Undefined,FlyBall,Out,1,0,,82.13196,-0.27633,-3.656816,2562.543728,152.780851,11:00,5.66723,2.78796,4.8945,-36.09781,6.21985,-2.64866,2.39717,-0.89644,76.77866,-6.771499,-4.121943,0.468201,92.8602,28.074632,-1.051955,2580.16449,109.93533,53.11773,3.7587,346.7401,341.97328,5.636875,4.697565,0.51484,3.44717,-2.42688,50.0,5.60947,7.72934,-119.19859,-1.91784,0.75591,18.51367,-27.11295,PUR_BOI,PUR_BOI,PurdueUniversity,TeamExclusive,Team,20240910-PurdueUniversity-Private-1,7bb5e030-6fb7-11ef-84f7-93e03023d07b,80.50486,70.8593,,5.3533,,,,1.79402,2.38779,0.87505,2d1aeaa3-9f60-48e5-bad3-f58740d5ab44,2024-09-10,20:58:51.11,2024-09-10T16:58:51.1147060-04:00,2024-09-10T20:58:51.1147060Z,FlyBall,v3,471415,471415,,"Briggs, Will",806268,Right,PUR_BOI,06c220de-4b5b-4131-b000-209ce2f6ca07,55.60748,-120.06637,9.25684,5.66958,-0.64698,-13.55648,-2.78835,7.69391,0.37796,207.433228,1.79636,120.1014,-21.88993,4.86544,-0.78707,0.06647,-0.00108,0.0003,-6e-05,2.38773,64.08746,-15.74593,-0.02083,0.41397,-0.20778,0.06071,-0.00902,0.00052,0.87462,-2.19917,6.63982,-2.49318,0.66419,-0.13175,0.01984,-0.00207,0.0001,,,,,,,,,,,,,,,,,,,,,,,High,High,High,High,High,,,,5,Slider,74.0,2052.63103539,19.873632976268645,3.3042617,2.9155883155822755,Fastball,89.59732236363635,2.821622,5.662061272727272,10.643176727272728,15.952581636363636,3,1,-0.02036470214955873
319,58,2024-09-10,16:59:40.74,4,1,Matthew Tarr,1000185341,R,PUR_BOI,"DeCello, Sergio",1000076857,Right,PUR_BOI,Undefined,2,Bottom,1,0,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,88.46913,-3.053786,-6.24727,2220.591302,238.195613,2:00,5.61338,2.90858,5.52884,-25.90541,10.62638,15.25265,0.58006,-1.68374,81.211,-7.817324,-3.54985,0.435018,,,,,,,,,,,,-9.41182,6.53512,-2.37425,50.0,5.32896,13.31489,-127.6193,-7.75679,-15.58197,25.3124,-21.35464,PUR_BOI,PUR_BOI,PurdueUniversity,TeamExclusive,Team,20240910-PurdueUniversity-Private-1,995b23c0-6fb7-11ef-84f7-93e03023d07b,86.64577,,,7.25813,,,,,,,2d1aeaa3-9f60-48e5-bad3-f58740d5ab44,2024-09-10,20:59:40.74,2024-09-10T16:59:40.7420980-04:00,2024-09-10T20:59:40.7420980Z,,v3,471415,471415,,"Briggs, Will",806268,Right,PUR_BOI,ba88c172-9898-4964-a270-28e841cb9e8d,54.9718,-128.60164,12.6562,5.61391,-6.92804,-10.67732,-2.90271,13.9196,-7.79098,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,3,Fastball,74.0,2296.6255110608,27.802777887942902,14.972059,-4.34567924987793,Fastball,89.59732236363635,2.821622,5.662061272727272,10.643176727272728,15.952581636363636,3,0,0.04473091234454333
320,59,2024-09-10,17:00:01.72,4,2,Matthew Tarr,1000185341,R,PUR_BOI,"DeCello, Sergio",1000076857,Right,PUR_BOI,Undefined,2,Bottom,1,1,0,Fastball,Sinker,BallCalled,Undefined,Undefined,Undefined,0,0,,88.15708,0.427757,-3.159079,2149.189561,246.913463,2:15,5.52991,2.92778,5.46142,-28.76813,8.41748,16.54127,3.53357,1.34631,79.21655,-4.921145,-0.21859,0.438893,,,,,,,,,,,,-9.3006,4.49811,-2.66083,50.0,5.54834,6.29306,-127.60041,-0.07379,-15.08552,30.22426,-24.87815,PUR_BOI,PUR_BOI,PurdueUniversity,TeamExclusive,Team,20240910-PurdueUniversity-Private-1,a5d03a00-6fb7-11ef-84f7-93e03023d07b,85.88068,,,8.94053,,,,,,,2d1aeaa3-9f60-48e5-bad3-f58740d5ab44,2024-09-10,21:00:01.72,2024-09-10T17:00:01.7242164-04:00,2024-09-10T21:00:01.7242164Z,,v3,471415,471415,,"Briggs, Will",806268,Right,PUR_BOI,6bd3bb69-794c-4495-bf6f-2870a047a930,55.03517,-128.78755,15.11213,5.53204,0.90336,-12.43907,-2.91964,6.88559,-7.54276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,3,Fastball,74.0,2234.8859193428,27.14180341545425,14.035717,-5.6182370104980475,Fastball,89.59732236363635,2.821622,5.662061272727272,10.643176727272728,15.952581636363636,3,3,0.09528474283053232
321,60,2024-09-10,17:00:28.95,4,3,Matthew Tarr,1000185341,R,PUR_BOI,"DeCello, Sergio",1000076857,Right,PUR_BOI,Undefined,2,Bottom,1,2,0,Slider,Slider,StrikeSwinging,Undefined,Undefined,Undefined,0,0,,83.80051,-1.124209,-3.512191,2544.027491,151.96985,11:00,5.62728,2.95317,4.89022,-35.46435,4.96158,-2.13469,1.60631,-0.55132,78.87289,-7.476788,-3.887361,0.457616,,,,,,,,,,,,0.34957,2.97071,-2.60653,50.0,5.48658,7.56076,-121.69805,-3.74905,0.53821,17.90733,-27.60007,PUR_BOI,PUR_BOI,PurdueUniversity,TeamExclusive,Team,20240910-PurdueUniversity-Private-1,b60eb450-6fb7-11ef-84f7-93e03023d07b,82.36689,,,4.92763,,,,,,,2d1aeaa3-9f60-48e5-bad3-f58740d5ab44,2024-09-10,21:00:28.95,2024-09-10T17:00:28.9504308-04:00,2024-09-10T21:00:28.9504308Z,,v3,471415,471415,,"Briggs, Will",806268,Right,PUR_BOI,411e7a64-7c7a-4c7c-92c5-9e69e3d9f965,55.61228,-122.52108,8.95366,5.62974,-2.48053,-13.80004,-2.95346,7.53602,0.2691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,5,Slider,74.0,2036.3791529184,19.804181761143735,2.9846172,1.9769627667236325,Fastball,89.59732236363635,2.821622,5.662061272727272,10.643176727272728,15.952581636363636,3,6,-0.0327477460212953
322,61,2024-09-10,17:00:47.71,4,4,Matthew Tarr,1000185341,R,PUR_BOI,"DeCello, Sergio",1000076857,Right,PUR_BOI,Undefined,2,Bottom,1,2,1,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,81.83045,1.006076,-2.053316,2634.719556,90.219928,9:00,5.68843,3.01544,4.6127,-41.82514,1.07886,-7.18788,3.1603,0.46328,76.559,-6.472728,-3.31201,0.471433,,,,,,,,,,,,3.09083,0.62158,-2.79707,50.0,5.75294,4.57693,-118.90549,0.45051,4.5235,18.04292,-31.26434,PUR_BOI,PUR_BOI,PurdueUniversity,TeamExclusive,Team,20240910-PurdueUniversity-Private-1,c145cc50-6fb7-11ef-84f7-93e03023d07b,79.95282,,,5.27145,,,,,,,2d1aeaa3-9f60-48e5-bad3-f58740d5ab44,2024-09-10,21:00:47.71,2024-09-10T17:00:47.7135924-04:00,2024-09-10T21:00:47.7135924Z,,v3,471415,471415,,"Briggs, Will",806268,Right,PUR_BOI,05342a3a-d021-4fc1-b73c-cdf49bdfacca,55.8898,-119.79588,9.02146,5.69264,1.99336,-15.63217,-3.01743,4.3537,2.26175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,5,Slider,74.0,1941.687558514,19.529791900911466,-1.7667922,2.8456521781539914,Fastball,89.59732236363635,2.821622,5.662061272727272,10.643176727272728,15.952581636363636,3,7,-0.019890184706824438
323,62,2024-09-10,17:01:05.97,4,5,Matthew Tarr,1000185341,R,PUR_BOI,"DeCello, Sergio",1000076857,Right,PUR_BOI,Undefined,2,Bottom,1,2,2,Curveball,Slider,StrikeSwinging,Strikeout,Undefined,Undefined,0,0,,81.15842,-0.074074,-2.068992,2707.582297,61.983752,8:00,5.62122,2.89473,4.60939,-48.14164,-4.08343,-9.94119,1.53894,0.09809,75.55793,-8.652644,-3.812285,0.477733,,,,,,,,,,,,4.36921,-1.63205,-2.67195,50.0,5.56862,4.68998,-117.82927,-2.04442,6.20916,20.11476,-34.49336,PUR_BOI,PUR_BOI,PurdueUniversity,TeamExclusive,Team,20240910-PurdueUniversity-Private-1,cc22dd70-6fb7-11ef-84f7-93e03023d07b,78.89863,,,5.60049,,,,,,,2d1aeaa3-9f60-48e5-bad3-f58740d5ab44,2024-09-10,21:01:05.97,2024-09-10T17:01:05.9760692-04:00,2024-09-10T21:01:05.9760692Z,,v3,471415,471415,,"Briggs, Will",806268,Right,PUR_BOI,65a517b9-9a18-41f8-8026-abb4166da2e2,55.89317,-118.83104,10.05738,5.62766,-0.32656,-17.24668,-2.89782,4.38074,3.10458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,5,Slider,74.0,1917.3692489292,18.894895371370023,-2.2649968,-1.8184332329559325,Fastball,89.59732236363635,2.821622,5.662061272727272,10.643176727272728,15.952581636363636,3,8,0.010263574829004024
324,63,2024-09-10,17:01:40.73,5,1,Matthew Tarr,1000185341,R,PUR_BOI,"Gasser, Camden",800667,Left,PUR_BOI,Undefined,2,Bottom,2,0,0,Slider,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,81.14144,0.679142,-2.943762,2623.976432,98.851942,9:15,5.676,2.85594,4.64187,-41.64337,2.24197,-7.01162,2.852,-0.5283,75.57689,-6.778192,-4.17056,0.476794,,,,,,,,,,,,2.7628,1.28461,-2.54754,50.0,5.70728,6.35956,-117.75326,-0.20698,3.94271,18.92443,-30.34083,PUR_BOI,PUR_BOI,PurdueUniversity,TeamExclusive,Team,20240910-PurdueUniversity-Private-1,e0dc7fa0-6fb7-11ef-84f7-93e03023d07b,79.05389,,,5.56455,,,,,,,2d1aeaa3-9f60-48e5-bad3-f58740d5ab44,2024-09-10,21:01:40.73,2024-09-10T17:01:40.7331380-04:00,2024-09-10T21:01:40.7331380Z,,v3,471415,471415,,"Briggs, Will",806268,Right,PUR_BOI,9f521d7c-9fe7-40c3-8fa6-838e55a68203,55.85967,-118.69125,9.46221,5.68027,1.29686,-15.17042,-2.85791,6.16414,1.97136,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,5,Slider,74.0,1949.69680488,18.239149097051268,-1.930308,4.172277984352112,Fastball,89.29038814814814,2.8631837037037036,5.624951481481482,12.117348518518519,14.067313703703704,1,0,-0.012793924105424424
325,64,2024-09-10,17:01:59.12,5,2,Matthew Tarr,1000185341,R,PUR_BOI,"Gasser, Camden",800667,Left,PUR_BOI,Undefined,2,Bottom,2,0,1,Curveball,Slider,StrikeCalled,Undefined,Undefined,Undefined,0,0,,81.05527,0.055464,-2.603375,2583.015251,67.50107,8:15,5.73899,2.91235,4.6219,-47.20424,-2.98492,-10.15154,1.85809,-0.41023,75.37661,-8.363456,-4.381836,0.478605,,,,,,,,,,,,4.3341,-1.11791,-2.63488,50.0,5.70085,5.78988,-117.6193,-1.73096,6.13281,20.19854,-33.75589,PUR_BOI,PUR_BOI,PurdueUniversity,TeamExclusive,Team,20240910-PurdueUniversity-Private-1,ebcec670-6fb7-11ef-84f7-93e03023d07b,78.75477,,,5.67866,,,,,,,2d1aeaa3-9f60-48e5-bad3-f58740d5ab44,2024-09-10,21:01:59.12,2024-09-10T17:01:59.1211060-04:00,2024-09-10T21:01:59.1211060Z,,v3,471415,471415,,"Briggs, Will",806268,Right,PUR_BOI,460f0cdf-04c5-4e50-972a-9b9a9a85576c,55.88027,-118.62481,10.09927,5.7452,-0.05055,-16.87794,-2.91551,5.48458,3.0664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,5,Slider,74.0,1962.8528031940002,18.598697925854708,-2.804616,-0.18030402557373026,Fastball,89.29038814814814,2.8631837037037036,5.624951481481482,12.117348518518519,14.067313703703704,1,1,-0.0018615563787910405
326,65,2024-09-10,17:02:20.87,5,3,Matthew Tarr,1000185341,R,PUR_BOI,"Gasser, Camden",800667,Left,PUR_BOI,Undefined,2,Bottom,2,0,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,81.62685,2.490017,0.003164,2726.233023,82.998382,8:45,5.59656,3.00342,4.50873,-43.85286,-0.29528,-11.82772,4.31572,2.02079,75.6598,-5.366699,-2.065334,0.475011,,,,,,,,,,,,5.74319,-0.3452,-2.99184,50.0,5.81532,0.5271,-118.49267,3.40324,8.29636,19.23743,-32.67269,PUR_BOI,PUR_BOI,PurdueUniversity,TeamExclusive,Team,20240910-PurdueUniversity-Private-1,f8c0fbf0-6fb7-11ef-84f7-93e03023d07b,79.35074,,,5.96705,,,,,,,2d1aeaa3-9f60-48e5-bad3-f58740d5ab44,2024-09-10,21:02:20.87,2024-09-10T17:02:20.8759348-04:00,2024-09-10T21:02:20.8759348Z,,v3,471415,471415,,"Briggs, Will",806268,Right,PUR_BOI,ecfd0f44-6d3e-43e2-9674-4bfc0eb95a0b,55.99285,-119.46165,9.61871,5.60245,5.04895,-16.33635,-3.00787,0.10921,4.14818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,5,Slider,74.0,1867.2699696912,18.61676903810561,-1.9799424,1.6846624409866333,Fastball,89.29038814814814,2.8631837037037036,5.624951481481482,12.117348518518519,14.067313703703704,1,2,0.026335899199415858
327,66,2024-09-10,17:02:40.04,5,4,Matthew Tarr,1000185341,R,PUR_BOI,"Gasser, Camden",800667,Left,PUR_BOI,Undefined,2,Bottom,2,1,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,83.36166,-3.107866,-4.953669,2571.316091,144.550264,10:45,5.5848,2.88711,5.03299,-36.31656,4.42217,-2.49977,-0.38767,-2.00658,79.10015,-9.559561,-5.393051,0.459383,,,,,,,,,,,,0.30189,3.05264,-2.41051,50.0,5.25671,10.5691,-120.76617,-7.93168,0.45929,16.85154,-27.52968,PUR_BOI,PUR_BOI,PurdueUniversity,TeamExclusive,Team,20240910-PurdueUniversity-Private-1,043ac240-6fb8-11ef-84f7-93e03023d07b,82.05013,,,4.26151,,,,,,,2d1aeaa3-9f60-48e5-bad3-f58740d5ab44,2024-09-10,21:02:40.04,2024-09-10T17:02:40.0462900-04:00,2024-09-10T21:02:40.0462900Z,,v3,471415,471415,,"Briggs, Will",806268,Right,PUR_BOI,d113c445-7a7c-4b4d-82f7-f2ea1a037518,55.4708,-121.52716,8.42577,5.58682,-6.68848,-13.76484,-2.88732,10.54836,0.22964,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,5,Slider,74.0,2080.009948848,19.052597113084055,2.3367145,2.0854554938507084,Fastball,89.29038814814814,2.8631837037037036,5.624951481481482,12.117348518518519,14.067313703703704,1,5,0.16724329349002795
328,67,2024-09-10,17:03:08.35,5,5,Matthew Tarr,1000185341,R,PUR_BOI,"Gasser, Camden",800667,Left,PUR_BOI,Undefined,2,Bottom,2,2,2,Slider,Slider,BallCalled,Undefined,Undefined,Undefined,0,0,,83.01986,1.481184,-1.1314,2705.371667,94.874121,9:15,5.59713,2.92799,4.58582,-40.08919,1.69988,-7.55622,3.66598,1.22188,77.368,-5.703715,-2.454635,0.465268,,,,,,,,,,,,3.44406,0.83591,-2.80362,50.0,5.71266,2.72219,-120.62286,1.51922,5.17725,18.99574,-30.91745,PUR_BOI,PUR_BOI,PurdueUniversity,TeamExclusive,Team,20240910-PurdueUniversity-Private-1,15130b90-6fb8-11ef-84f7-93e03023d07b,81.01237,,,5.65187,,,,,,,2d1aeaa3-9f60-48e5-bad3-f58740d5ab44,2024-09-10,21:03:08.35,2024-09-10T17:03:08.3534900-04:00,2024-09-10T21:03:08.3534900Z,,v3,471415,471415,,"Briggs, Will",806268,Right,PUR_BOI,6b128f26-ab3f-41fc-8709-ddc365e7942f,55.91585,-121.55092,9.49787,5.60154,3.02972,-15.45873,-2.93044,2.46926,2.58863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,High,High,High,,,,,,5,Slider,74.0,1899.3898715484,18.572632070418337,-0.14237496,1.8422549625682831,Fastball,89.29038814814814,2.8631837037037036,5.624951481481482,12.117348518518519,14.067313703703704,1,8,0.0890160417227871
